trial,source,objective,xgb,lr,cat,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold
19,bayes_ei,0.8032433263955869,0.804447937517676,0.19555206248232404,0.0,0.6778501195854372,0.2862278051769892,0.5608308605341247,0.6703760297634866,0.24043715846994534,0.8301886792452831,0.5105633802816901,0.37288135593220334,0.5569620253164558,0.24902886486212816,0.15
15,bayes_ei,0.8020660140424153,0.5049008252711251,0.4950991747288749,0.0,0.6761227743821419,0.28765906011436987,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.16
42,bayes_ei,0.8015005117549847,0.3921000532895531,0.6078999467104469,0.0,0.6752591017804943,0.28923341744699815,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.11
6,initial,0.8014260861142223,0.4255002591348429,0.5744997408651571,0.0,0.6752591017804944,0.2887777834816411,0.5637982195845698,0.6721365931437683,0.24175824175824176,0.8301886792452831,0.5140845070422535,0.37446808510638296,0.5583756345177665,0.25147728371245875,0.15
24,bayes_ei,0.8014053927208314,0.46303252039438975,0.5369674796056103,0.0,0.6752591017804943,0.28735015381831985,0.5667655786350149,0.6738971565240499,0.2430939226519337,0.8301886792452831,0.5176056338028169,0.376068376068376,0.5597964376590332,0.2539323282153957,0.16
17,bayes_ei,0.8003670717991862,0.3540484542643178,0.6459515457356821,0.0,0.6743289928248737,0.2882167624461083,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.11
8,initial,0.8001665986081286,0.09978329286216431,0.9002167071378357,0.0,0.6732660111613074,0.28862366780994825,0.5548961424332344,0.6745283018867925,0.24064171122994651,0.8490566037735849,0.5,0.37499999999999994,0.5639097744360902,0.2556975288244511,0.1
20,bayes_ei,0.7997912380066255,0.05088201010575821,0.9491179898942418,0.0,0.6731331384533616,0.28871804936392076,0.5519287833827893,0.6727677385065107,0.2393617021276596,0.8490566037735849,0.4964788732394366,0.3734439834024897,0.5625,0.25328979360959564,0.09
4,initial,0.7990994741993804,0.2542724035954587,0.7457275964045413,0.0,0.6735317565771991,0.28715711730027155,0.543026706231454,0.6674860483656657,0.2356020942408377,0.8490566037735849,0.4859154929577465,0.3688524590163934,0.5583126550868488,0.24610057306884298,0.1
3,initial,0.7990907867056543,0.1729712678296615,0.8270287321703385,0.0,0.672933829391443,0.2888111541456021,0.5459940652818991,0.6692466117459475,0.23684210526315788,0.8490566037735849,0.4894366197183099,0.3703703703703703,0.5597014925373135,0.24849154462718992,0.1
29,bayes_ei,0.7990567656779507,0.3083523078253738,0.6916476921746262,0.0,0.673598192931172,0.2878988339808935,0.5400593471810089,0.665725484985384,0.234375,0.8490566037735849,0.4823943661971831,0.3673469387755102,0.556930693069307,0.24371473287338627,0.1
2,initial,0.7977423844240945,0.8780353194643874,0.1219646805356126,0.0,0.6736646292851448,0.2822729530186049,0.5548961424332344,0.6668549030029232,0.23783783783783785,0.8301886792452831,0.5035211267605634,0.3697478991596639,0.5541561712846348,0.24415094813530555,0.14
10,initial,0.7963315195252768,0.8875135541647337,0.11248644583526635,0.0,0.6726016476215787,0.27908811696215674,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126,0.17
12,initial,0.7914627502217045,0.9083686218801126,0.09163137811988742,0.0,0.669146957214988,0.27201772247724926,0.5756676557863502,0.6715054477810258,0.24431818181818182,0.8113207547169812,0.5316901408450704,0.37554585152838427,0.5541237113402062,0.24999754754492126,0.17
