trial,source,objective,primary_index,aux_index,threshold_primary_aux,threshold_primary_base,threshold_other,report_threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold,tp,fp,tn,fn
59,bayes_ei,0.7653300985665108,2,26,0.1479891514773803,0.2686290989154664,0.20131368001800806,0.6381455006678095,0.6631676853574275,0.29545587333324225,0.6795252225519288,0.5796571884134999,0.22772277227722773,0.4339622641509434,0.7253521126760564,0.2987012987012987,0.3674121405750799,0.12660048969853593,0.6381455006678095,23,78,206,30
79,bayes_ei,0.7642202502113554,43,41,0.38449463915389315,0.23731907640402494,0.20481836550852908,0.6601779385074925,0.6799760829125697,0.2903633415464132,0.8338278931750742,0.556105500930109,0.42105263157894735,0.1509433962264151,0.9612676056338029,0.2222222222222222,0.17316017316017315,0.17710963346971534,0.6601779385074925,8,11,273,45
20,bayes_ei,0.7628142439026175,74,29,0.17831641999931697,0.331700429778232,0.4130381290176498,0.680623665525288,0.70110284347595,0.3085570021333376,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.680623665525288,0,0,284,53
36,bayes_ei,0.7601629101897389,110,22,0.30087088214311103,0.39364794151290855,0.17140555555555428,0.6218065437464559,0.6654929577464789,0.2801157711895932,0.7596439169139466,0.58115200637789,0.27419354838709675,0.32075471698113206,0.8415492957746479,0.2956521739130435,0.3102189781021898,0.1524980079024486,0.6218065437464559,17,45,239,36
48,bayes_ei,0.7593711572126637,62,20,0.1596429526769631,0.2683559531696669,0.24599240179969978,0.6419866611085482,0.6725352112676055,0.26726518598656074,0.7299703264094956,0.5558729736912038,0.22857142857142856,0.3018867924528302,0.8098591549295775,0.2601626016260163,0.2836879432624113,0.10028228843009818,0.6419866611085482,16,54,230,37
10,initial,0.757579588339729,46,21,0.4304622575753045,0.36292174161932567,0.23324131092896896,0.6860811156435008,0.6745947382407653,0.28849157389139,0.8427299703264095,0.5537137921870848,0.5,0.1320754716981132,0.9753521126760564,0.208955223880597,0.15486725663716813,0.19599619313937897,0.6860811156435008,7,7,277,46
60,bayes_ei,0.7560747758186177,77,34,0.30951137623032443,0.1769807211985387,0.4147403079891407,0.6689232198702045,0.6884799362211002,0.3081067800946554,0.8427299703264095,0.5076733988838693,0.5,0.018867924528301886,0.9964788732394366,0.03636363636363636,0.023364485981308407,0.07274069960911343,0.6689232198702045,1,1,283,52
17,bayes_ei,0.7557712634782014,109,23,0.44029871091563066,0.3845075632480377,0.12234357966769303,0.6431777545919208,0.6462928514483124,0.2696723418937079,0.7270029673590505,0.6385197980334839,0.2903225806451613,0.5094339622641509,0.7676056338028169,0.3698630136986301,0.4426229508196722,0.22563297138360494,0.6431777545919208,27,66,218,26
41,bayes_ei,0.7533834751756501,60,3,0.42547717639746563,0.29618637012748816,0.15781460494683003,0.6267565372240574,0.6677517937815572,0.2633147612632114,0.8100890207715133,0.5727145894233324,0.34285714285714286,0.22641509433962265,0.9190140845070423,0.2727272727272727,0.24291497975708506,0.17354462331484088,0.6267565372240574,12,23,261,41
19,bayes_ei,0.7520075240511365,19,13,0.23309889970763664,0.3595164395219823,0.15002639825653635,0.6609012772509099,0.6591150677650809,0.27267203025738895,0.6706231454005934,0.5590287005049164,0.21,0.39622641509433965,0.721830985915493,0.27450980392156865,0.33653846153846156,0.09408408161463279,0.6609012772509099,21,79,205,32
